amount,quantity,price,stock,age,income,purchased,days_since_signup,days_since_last_purchase,purchase_month,purchase_weekday,gender_encoded,payment_mode_encoded,city_Bengaluru,city_Bhopal,city_Chennai,city_Coimbatore,city_Dehradun,city_Gurgaon,city_Indore,city_Jaipur,city_Kochi,city_Kolkata,city_Lucknow,city_Mumbai,city_Nagpur,city_Noida,city_Patna,city_Pune,city_Surat,city_Vadodara,city_Visakhapatnam,category_Computer,category_Electronics,category_Home,category_Mobile Accessories,category_Wearable,product_name_encoded,income_bin,total_purchases,purchase_per_day,avg_spend_per_purchase,recency_score,income_quantile_bin,frequent_buyer
798.0,2.0,399.0,75.0,50.0,123526.0,1,1599,196,12,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1,1,0.49906191369606,798.0,0.005076142131979695,1,0
1197.0,3.0,399.0,75.0,62.0,243808.0,1,1496,72,4,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3,1,0.8001336898395722,1197.0,0.0136986301369863,3,0
849.0,1.0,849.0,65.0,20.0,204863.0,1,1381,397,5,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3,3,0.6147719044170891,283.0,0.002512562814070352,3,1
449.0,1.0,449.0,70.0,28.0,126258.0,1,1489,65,4,5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1,4,0.3015446608462055,112.25,0.015151515151515152,1,1
2396.0,4.0,599.0,80.0,56.0,91215.0,1,999,534,1,5,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1,1,2.3983983983983985,2396.0,0.001869158878504673,1,0
1796.0,4.0,449.0,70.0,22.0,135599.9267904759,1,2326,293,9,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1,1,0.7721410146173688,1796.0,0.003401360544217687,1,0
4796.0,4.0,1199.0,45.0,59.0,139369.0,1,1506,450,4,5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,2,3,3.184594953519256,1598.6666666666667,0.0022172949002217295,2,1
1596.0,4.0,399.0,75.0,62.0,38328.0,1,1550,227,11,4,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,1,1.0296774193548388,1596.0,0.0043859649122807015,0,0
1197.0,3.0,399.0,75.0,20.0,182026.0,1,1437,343,7,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2,2,0.8329853862212944,598.5,0.0029069767441860465,2,0
1199.0,1.0,1199.0,45.0,25.0,75833.0,1,1717,305,8,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0,1,0.6983110075713453,1199.0,0.0032679738562091504,0,0
849.0,1.0,849.0,65.0,24.0,173927.0,1,2104,375,6,3,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2,1,0.4035171102661597,849.0,0.0026595744680851063,2,0
1099.0,1.0,1099.0,30.0,61.0,180368.0,1,2003,141,2,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,2,2,0.5486769845232152,549.5,0.007042253521126761,2,0
499.0,1.0,499.0,50.0,55.0,123027.0,1,1737,60,5,3,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1,1,0.2872769142199194,499.0,0.01639344262295082,1,0
5997.0,3.0,1999.0,30.0,44.0,107960.0,1,1243,455,4,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,1,4.82461786001609,5997.0,0.0021929824561403508,1,0
399.0,1.0,399.0,75.0,25.0,33453.0,1,1716,200,12,3,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,1,0.23251748251748253,399.0,0.004975124378109453,0,0
2097.0,3.0,699.0,40.0,42.0,106872.0,1,2253,389,6,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.9307589880159787,1048.5,0.002564102564102564,1,0
1798.0,2.0,899.0,60.0,60.0,106253.0,1,1542,47,5,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1,2,1.1660181582360571,899.0,0.020833333333333332,1,0
747.0,3.0,249.0,100.0,45.0,224028.0,1,1291,97,3,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,1,0.5786212238574748,747.0,0.01020408163265306,3,0
1996.0,4.0,499.0,50.0,19.0,229570.0,1,1003,180,1,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3,2,1.9900299102691925,998.0,0.0055248618784530384,3,0
599.0,1.0,599.0,80.0,24.0,185423.0,1,1632,50,5,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3,1,0.36703431372549017,599.0,0.0196078431372549,3,0
747.0,3.0,249.0,100.0,23.0,185344.0,1,875,45,5,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,2,0.8537142857142858,373.5,0.021739130434782608,3,0
2995.0,5.0,599.0,80.0,30.0,154577.0,1,2256,382,6,3,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,2,1,1.3275709219858156,2995.0,0.0026109660574412533,2,0
747.0,3.0,249.0,100.0,64.0,212240.0,1,1582,82,4,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,3,0.4721871049304678,249.0,0.012048192771084338,3,1
898.0,2.0,449.0,70.0,42.0,177973.0,1,1222,527,1,5,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2,1,0.734860883797054,898.0,0.001893939393939394,2,0
996.0,4.0,249.0,100.0,62.0,100305.0,1,956,352,7,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2,1.0418410041841004,498.0,0.0028328611898017,1,0
498.0,2.0,249.0,100.0,28.0,225575.0,1,1360,257,10,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,2,0.36617647058823527,249.0,0.003875968992248062,3,0
849.0,1.0,849.0,65.0,20.0,211517.0,1,1291,448,4,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3,2,0.6576297443841983,424.5,0.0022271714922048997,3,0
1398.0,2.0,699.0,40.0,49.0,172159.0,1,1739,364,7,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.8039102932719954,1398.0,0.0027397260273972603,2,0
1199.0,1.0,1199.0,45.0,30.0,77153.0,1,1860,49,5,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0,2,0.6446236559139785,599.5,0.02,0,0
3495.0,5.0,699.0,40.0,25.0,60109.0,1,1571,149,2,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2.2246976448122213,1747.5,0.006666666666666667,0,0
995.0,5.0,199.0,120.0,31.0,162473.0,1,1253,284,9,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2,2,0.7940941739824421,497.5,0.0035087719298245615,2,0
399.0,1.0,399.0,75.0,18.0,137237.0,1,1231,67,4,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2,1,0.3241267262388302,399.0,0.014705882352941176,2,0
4995.0,5.0,999.0,40.0,44.0,131948.0,1,1813,121,3,5,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1,3,2.7551020408163267,1665.0,0.00819672131147541,1,1
3495.0,5.0,699.0,40.0,50.0,135599.16800723606,1,1885,274,9,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1.8541114058355437,1747.5,0.0036363636363636364,1,0
3897.0,3.0,1299.0,25.0,47.0,191121.0,1,1112,467,3,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,3,1,3.504496402877698,3897.0,0.002136752136752137,3,0
199.0,1.0,199.0,120.0,63.0,191015.0,1,1476,443,4,5,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,3,1,0.1348238482384824,199.0,0.0022522522522522522,3,0
996.0,4.0,249.0,100.0,45.0,138042.0,1,1077,352,7,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,2,0.924791086350975,498.0,0.0028328611898017,2,0
349.0,1.0,349.0,90.0,50.0,70387.0,1,1160,180,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0,1,0.30086206896551726,349.0,0.0055248618784530384,0,0
349.0,1.0,349.0,90.0,30.0,116664.0,1,1669,376,6,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1,2,0.2091072498502097,174.5,0.002652519893899204,1,0
996.0,4.0,249.0,100.0,20.0,96668.0,1,902,30,5,5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1.1042128603104213,996.0,0.03225806451612903,1,0
1245.0,5.0,249.0,100.0,20.0,84935.0,1,1792,93,3,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0.6947544642857143,1245.0,0.010638297872340425,0,0
4245.0,5.0,849.0,65.0,32.0,192246.0,1,1583,214,11,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3,1,2.6816171825647506,4245.0,0.004651162790697674,3,0
1396.0,4.0,349.0,90.0,23.0,52931.0,1,1512,215,11,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0,2,0.9232804232804233,698.0,0.004629629629629629,0,0
5495.0,5.0,1099.0,30.0,53.0,92433.0,1,2126,327,8,2,1,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1,3,2.5846660395108185,1831.6666666666667,0.003048780487804878,1,1
1797.0,3.0,599.0,80.0,49.0,164345.0,1,1273,83,4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2,1,1.4116260801256872,1797.0,0.011904761904761904,2,0
499.0,1.0,499.0,50.0,39.69732011663233,107789.0,1,2219,255,10,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1,1,0.22487607030193782,499.0,0.00390625,1,0
398.0,2.0,199.0,120.0,48.0,115896.0,1,914,237,11,1,1,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1,2,0.43544857768052514,199.0,0.004201680672268907,1,0
2998.0,2.0,1499.0,35.0,43.0,194074.0,1,1376,224,11,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,3,2,2.178779069767442,1499.0,0.0044444444444444444,3,0
1245.0,5.0,249.0,100.0,27.0,34426.0,1,1263,388,6,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2,0.9857482185273159,622.5,0.002570694087403599,0,0
897.0,3.0,299.0,100.0,43.0,216823.0,1,1676,387,6,5,1,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,3,2,0.5352028639618138,448.5,0.002577319587628866,3,0
4995.0,5.0,999.0,40.0,60.0,106253.0,1,1064,291,9,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1,2,4.694548872180451,2497.5,0.003424657534246575,1,0
799.0,1.0,799.0,55.0,27.0,116610.0,1,1129,137,2,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1,1,0.7077059344552702,799.0,0.007246376811594203,1,0
3897.0,3.0,1299.0,25.0,51.0,249581.0,1,1280,52,5,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,3,1,3.04453125,3897.0,0.018867924528301886,3,0
1099.0,1.0,1099.0,30.0,25.0,169088.0,1,1302,239,11,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,2,3,0.8440860215053764,366.3333333333333,0.004166666666666667,2,1
449.0,1.0,449.0,70.0,48.0,59345.0,1,1364,489,2,1,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0,4,0.3291788856304985,112.25,0.0020408163265306124,0,1
3996.0,4.0,999.0,40.0,29.0,74942.0,1,2279,120,3,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,0,1,1.7534006143045195,3996.0,0.008264462809917356,0,0
2097.0,3.0,699.0,40.0,39.76582063640351,54472.0,1,1415,10,6,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.4819787985865724,2097.0,0.09090909090909091,0,0
1245.0,5.0,249.0,100.0,40.874274388773244,224115.0,1,1361,393,6,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,1,0.9147685525349009,1245.0,0.0025380710659898475,3,0
2998.0,2.0,1499.0,35.0,26.0,59084.0,1,1920,495,2,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0,1,1.5614583333333334,2998.0,0.0020161290322580645,0,0
1495.0,5.0,299.0,100.0,61.0,94110.0,1,1145,30,5,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1,2,1.3056768558951966,747.5,0.03225806451612903,1,0
1047.0,3.0,349.0,90.0,37.0,135600.2607536189,1,1461,143,2,4,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2,4,0.7166324435318275,261.75,0.006944444444444444,2,1
849.0,1.0,849.0,65.0,33.0,83747.0,1,2155,59,5,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,3,0.39396751740139213,283.0,0.016666666666666666,0,1
996.0,4.0,249.0,100.0,52.0,216740.0,1,1899,278,9,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,1,0.5244865718799369,996.0,0.0035842293906810036,3,0
796.0,4.0,199.0,120.0,38.0,96897.0,1,1941,413,5,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1,1,0.4100978876867594,796.0,0.0024154589371980675,1,0
1995.0,5.0,399.0,75.0,54.0,96216.0,1,2032,344,7,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1,1,0.9817913385826772,1995.0,0.002898550724637681,1,0
2198.0,2.0,1099.0,30.0,30.0,216460.0,1,1822,10,6,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,3,1,1.2063666300768385,2198.0,0.09090909090909091,3,0
3897.0,3.0,1299.0,25.0,44.0,64540.0,1,1060,106,3,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0,1,3.6764150943396228,3897.0,0.009345794392523364,0,0
1299.0,1.0,1299.0,25.0,30.0,222029.0,1,1095,123,2,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,3,1,1.1863013698630136,1299.0,0.008064516129032258,3,0
1998.0,2.0,999.0,40.0,41.0,37812.0,1,2016,218,11,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0,2,0.9910714285714286,999.0,0.0045662100456621,0,0
1497.0,3.0,499.0,50.0,44.0,169347.0,1,2350,373,6,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2,1,0.6370212765957447,1497.0,0.00267379679144385,2,0
1495.0,5.0,299.0,100.0,20.0,48375.0,1,1851,397,5,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0,3,0.8076715289032955,498.3333333333333,0.002512562814070352,0,1
2998.0,2.0,1499.0,35.0,52.0,138272.0,1,1249,164,1,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2,1,2.400320256204964,2998.0,0.006060606060606061,2,0
899.0,1.0,899.0,60.0,39.0,73937.0,1,1571,298,9,3,1,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,3,0.5722469764481222,299.6666666666667,0.0033444816053511705,0,1
5997.0,3.0,1999.0,30.0,42.0,206679.0,1,1169,532,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3,1,5.1300256629597945,5997.0,0.001876172607879925,3,0
3196.0,4.0,799.0,55.0,64.0,241170.0,1,1126,64,4,6,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3,3,2.838365896980462,1065.3333333333333,0.015384615384615385,3,1
5995.0,5.0,1199.0,45.0,41.486233228827906,106221.0,1,1611,330,8,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1,1,3.72129112352576,5995.0,0.0030211480362537764,1,0
597.0,3.0,199.0,120.0,48.0,186989.0,1,1931,52,5,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,3,1,0.3091662351113413,597.0,0.018867924528301886,3,0
1996.0,4.0,499.0,50.0,56.0,197093.0,1,1604,7,6,0,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3,2,1.2443890274314215,998.0,0.125,3,0
599.0,1.0,599.0,80.0,57.0,91842.0,1,1357,70,4,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1,2,0.44141488577745025,299.5,0.014084507042253521,1,0
